1.68	3.17	4.38	4.58	3.92
1.69	3.18	5	4.57	3.92
1.7	3.2	4.36	4.56	3.97
1.71	3.19	4.36	4.55	5
5	3.19	4.36	3.97	3.89
5	3.19	4.35	3.96	3.89
5	3.2	4.34	3.96	3.89
1.92	3.2	5	3.96	3.96
1.91	2.43	4.34	5	3.97
1.91	3.21	4.35	5	3.97
1.91	3.21	3.22	5	3.9
1.91	2.43	3.21	4.54	5
1.91	3.21	3.21	5	4.55
1.91	3.21	3.21	5	4.54
1.91	3.21	3.21	5	4.54
1.91	3.21	3.21	5	3.89
1.91	3.24	3.21	5	3.89
1.91	3.23	3.21	5	3.89
1.91	3.24	3.21	5	3.89
1.91	3.24	3.21	5	3.89
1.91	3.23	3.21	5	3.89
1.95	3.26	3.21	5	3.89
5	5	3.21	5	3.89
5	1.81	3.21	5	3.95
1.91	1.79	3.21	3.22	4.53
1.91	3.23	2.28	3.22	4.53
1.91	5	3.22	3.22	3.91
1.91	1.92	3.22	3.22	3.25
1.42	1.92	1.98	3.22	4.57
1.41	1.92	3.23	3.22	3.99
1.41	1.92	1.95	3.23	3.24
1.91	1.93	1.83	3.23	3.24
1.92	1.93	1.77	3.23	5
1.92	5	1.76	3.23	5
1.92	1.92	1.83	3.23	4.36
1.92	1.93	5	2.14	3.26
1.93	1.92	1.84	2.13	4.35
1.93	1.92	1.95	3.24	4.35
1.92	1.92	1.84	2.09	4.35
1.93	1.92	1.84	2.1	4.35
1.93	1.93	5	2.1	4.35
1.93	1.93	5	2.03	4.34
1.94	1.93	5	1.9	3.25
1.94	1.94	1.84	1.82	3.25
1.94	1.94	1.84	1.78	3.24
1.95	1.94	1.84	3.23	3.24
2.55	1.95	1.84	3.23	3.24
5	1.95	3.25	1.81	3.23
1.46	1.96	3.25	1.8	3.23
2.56	1.97	1.98	1.79	3.23
1.47	1.97	1.84	1.78	3.22
1.48	1.97	5	1.78	3.22
1.49	1.98	1.99	1.52	3.22
1.5	1.53	1.99	1.48	3.22
1.5	1.53	2	1.77	3.21
1.51	1.54	2	1.49	3.21
1.52	1.55	1.48	1.47	3.21
1.53	1.56	2.01	1.46	3.21
1.53	1.56	5	1.45	3.2
1.54	1.57	5	1.44	3.2
1.55	1.58	5	1.44	3.2
1.56	1.59	5	1.43	3.2
1.57	1.6	1.55	1.43	3.2
1.58	2.03	1.51	3.25	3.19
1.59	1.62	1.54	1.43	3.19
2.05	1.63	1.43	1.42	3.18
1.61	1.64	1.42	1.42	3.18
1.63	1.65	1.47	3.25	3.17
1.65	2.05	1.58	3.25	3.17
1.66	1.68	1.58	3.25	3.16
1.67	2.06	1.42	3.25	3.16
1.7	1.71	1.61	3.25	3.15
1.71	1.51	1.81	3.24	3.14
1.73	1.5	1.62	3.24	3.13
1.75	1.63	1.8	3.23	3.13
1.76	1.62	1.81	3.22	3.12
1.78	1.58	1.85	3.22	3.12
1.8	1.53	1.81	3.15	3.11
5	1.56	1.85	3.22	3.1
1.84	1.53	1.86	3.21	3.09
5	1.54	1.86	3.21	3.09
5	1.54	1.9	3.21	3.08
1.9	1.56	1.9	3.21	3.07
5	1.77	1.88	3.21	3.06
5	1.79	1.88	3.21	3.06
2.32	5	1.88	3.21	3.05
2.34	1.61	1.89	3.22	3.04
1.83	5	2.01	4.08	3.04
1.84	1.66	2.06	3.2	3.03
1.86	5	2.1	3.2	3.02
1.86	5	3.22	3.2	3.01
1.87	5	3.22	3.2	3.01
1.88	5	2.2	3.2	3
1.89	5	2.2	4.1	2.99
1.89	5	2.29	3.21	2.99
1.9	2.27	2.29	3.21	2.98
1.91	2.28	2.3	4.12	2.97
1.92	2.29	4.01	4.13	2.96
1.93	4.01	3.21	4.13	2.96
1.92	4	3.2	4.14	2.95
2.02	2.19	4	4.14	2.94
1.94	2.31	3.2	4.15	2.94
1.93	3.98	3.2	4.16	2.93
1.86	2.3	3.2	4.16	2.92
1.88	2.32	3.2	4.17	2.91
1.89	2.32	3.2	4.17	2.91
1.9	2.33	3.98	4.18	2.9
1.92	2.34	3.95	2.92	2.89
1.92	2.01	3.19	4.19	2.89
1.94	2.01	3.2	4.2	2.88
1.96	2.37	3.92	2.9	2.87
1.97	2.38	3.22	4.21	2.87
1.99	3.93	4.12	4.22	2.86
2	2.37	3.21	2.88	2.86
1.97	2.37	3.9	4.22	2.86
1.98	2.37	3.9	4.22	2.87
1.99	2.37	3.91	4.22	2.87
1.98	2.38	3.91	4.22	2.87
1.98	2.38	3.91	4.22	2.87
1.99	2.39	3.9	4.22	2.87
1.99	2.39	3.9	4.22	2.87
1.99	2.39	3.9	4.22	2.86
2	2.39	3.9	4.22	2.86
2.02	2.39	3.9	4.22	2.86
2.01	2.39	3.9	4.22	2.86
2.01	2.39	3.9	4.22	2.86
2.01	2.39	3.9	4.22	2.87
2.01	2.39	3.9	4.22	2.87
2.02	2.39	3.9	4.22	2.86
2.01	2.39	3.9	4.23	2.86
2.01	2.39	3.89	4.23	2.86
2.01	2.39	3.89	4.23	2.85
2.03	2.4	3.91	4.24	2.84
2.04	2.4	3.91	4.24	2.84
2.05	2.41	3.87	4.25	2.83
2.06	2.42	3.86	4.25	2.82
2.07	2.43	3.85	4.26	2.81
2.08	2.1	3.84	4.27	2.81
2.16	5	3.84	4.27	2.8
2.09	2.12	3.83	2.82	2.79
2.11	5	3.83	4.29	2.78
2.11	5	3.82	4.29	2.78
2.12	2.48	3.82	4.29	2.78
2.13	5	3.82	4.29	2.78
2.11	5	3.82	5	2.79
2.63	5	3.82	5	2.79
2.12	5	3.82	5	2.79
2.11	5	3.82	5	2.79
2.13	5	3.83	5	2.79
2.63	5	3.83	5	5
2.63	5	3.83	5	5
2.63	5	3.83	5	5
2.13	5	3.83	5	5
2.62	2.22	3.83	5	5
2.62	2.21	3.83	3.84	5
2.62	2.19	3.83	3.83	5
2.62	2.19	3.84	3.83	2.8
2.63	2.19	3.84	3.83	2.8
5	2.21	2.14	3.83	2.81
5	2.13	2.48	3.83	2.82
2.65	2.13	2.14	3.84	2.82
2.62	2.14	2.49	3.84	4.29
2.62	5	5	3.84	4.3
2.62	2.64	2.22	3.85	5
2.62	2.64	2.21	3.85	5
2.62	2.64	2.21	3.86	3.85
2.63	2.64	2.21	5	3.85
2.63	2.64	2.21	5	3.84
2.63	2.64	2.22	5	3.84
2.62	5	2.15	5	3.84
2.63	5	2.14	5	3.84
2.63	5	2.22	5	3.84
2.63	5	2.21	5	3.84
2.63	5	2.18	5	3.84
2.63	2.65	2.14	5	3.84
2.64	2.65	2.14	2.22	3.84
2.64	5	2.15	2.22	3.84
2.7	2.64	2.15	2.24	3.85
2.65	2.64	5	5	3.85
2.7	2.64	2.15	2.22	3.85
2.71	2.64	5	2.16	3.85
2.72	2.64	2.66	2.24	3.85
5	2.64	2.65	2.24	3.85
2.72	2.64	2.65	2.24	2.71
2.43	2.64	2.66	5	3.85
5	2.64	2.65	5	3.85
2.43	2.64	2.65	2.16	3.85
2.43	2.64	2.65	2.24	3.85
5	2.65	2.65	2.17	2.26
2.43	2.65	2.66	2.24	3.85
2.43	2.64	2.66	2.24	3.85
2.44	2.65	2.66	5	3.85
2.44	2.65	2.66	2.25	2.86
2.44	2.65	2.66	2.23	3.84
2.45	2.66	2.66	2.16	2.17
2.45	2.66	2.67	2.24	3.83
2.46	2.66	2.68	5	3.82
2.46	2.67	2.68	2.23	2.16
2.47	2.67	2.69	2.24	2.16
2.48	2.67	5	2.18	2.15
2.49	2.68	2.76	2.23	2.15
2.5	2.68	2.75	2.16	2.14
2.51	2.69	2.76	2.16	2.14
2.52	2.7	2.71	2.18	5
2.53	2.7	5	2.16	2.75
2.54	2.71	2.72	5	5
2.54	2.71	2.72	2.15	2.09
2.55	2.72	2.72	2.74	2.09
2.56	2.72	2.72	2.16	2.08
2.56	2.72	2.73	5	2.09
2.57	2.73	2.73	5	2.08
2.58	2.73	2.73	5	2.1
2.59	2.74	2.73	5	2.09
2.6	2.74	2.74	5	2.08
2.61	2.75	2.74	2.04	2.08
2.63	2.75	2.75	2.16	2.07
2.64	3.8	2.75	2.15	2.07
2.65	2.77	2.76	2.15	2.06
2.66	2.77	2.76	2.15	2.06
2.68	3.84	2.77	1.95	2.08
2.69	2.78	2.77	1.97	1.99
2.7	2.79	2.77	2.03	2.06
2.72	3.54	2.78	2.11	2.04
2.73	3.56	2.79	2.15	2.03
2.75	2.8	2.79	5	5
2.76	3.59	2.8	5	5
3.21	3.6	2.79	2.17	2.06
5	3.61	2.8	2.19	2.05
5	2.86	2.81	2.17	2.06
5	3.97	2.81	2.18	2.03
5	2.83	2.81	2.2	5
5	4	2.14	5	5
5	3.69	2.17	5	5
5	3.7	2.83	5	3.41
5	5	2.15	5	3.4
5	5	2.14	5	3.39
2.92	5	2.15	5	3.36
2.94	5	2.84	5	3.35
2.95	5	2.15	5	3.34
4.09	5	2.15	5	3.33
4.1	5	2.19	2.18	3.31
4.1	5	2.15	2.17	3.31
4.11	5	2.15	5	3.32
4.12	5	2.16	1.92	3.27
4.12	5	2.17	5	3.26
4.13	5	2.17	5	3.25
4.14	5	2.18	5	3.23
4.14	5	2.17	1.91	3.22
4.16	5	2.2	1.87	3.21
4.16	5	2.19	1.87	3.2
4.17	5	2.19	1.86	3.19
4.18	5	2.17	1.86	3.18
4.19	5	5	1.86	3.17
4.2	5	2.16	1.85	5
5	5	2.19	1.86	3.13
5	5	2.21	1.86	3.12
4.24	5	2.21	1.85	5
4.23	5	2.21	1.85	5
4.24	5	5	1.85	5
4.25	5	2.21	1.85	3.06
4.25	5	2.22	1.85	3.06
4.25	5	2.22	1.85	3.07
4.24	5	5	1.85	3.09
4.24	5	2.23	1.85	3.09
4.25	5	5	1.85	3.09
4.25	5	2.22	1.85	3.09
4.25	5	5	1.86	5
4.24	5	2.21	1.85	5
4.25	5	2.23	1.85	5
4.25	5	2.22	1.86	5
5	5	2.22	1.87	5
5	4.25	2.22	5	2
3.25	5	2.23	1.87	2
5	5	2.22	1.87	2
5	5	5	1.87	2.01
5	4.26	2.24	1.88	2
5	5	2.24	1.87	2
5	5	2.23	1.87	2
3.26	5	5	1.87	2
3.27	5	5	1.87	2
3.28	5	5	5	2
3.29	5	5	5	1.99
3.28	4.27	5	5	1.98
3.29	4.27	2.25	2.24	1.98
3.3	4.28	5	2.23	1.98
3.31	4.28	5	2.24	1.97
5	4.29	5	2.24	5
3.33	4.29	5	2.24	1.97
3.34	4.3	5	2.24	1.96
3.34	4.3	5	2.24	1.87
5	4.31	5	2.27	1.85
5	4.31	5	2.24	1.85
5	4.31	5	5	1.85
5	4.32	5	2.25	1.84
5	4.33	2.24	2.25	1.84
5	4.33	2.25	2.23	1.84
5	4.34	2.24	5	1.84
5	4.34	5	5	1.83
5	4.35	5	2.24	1.83
5	4.35	5	2.25	1.83
5	4.35	5	2.24	1.83
5	4.36	5	2.25	1.82
5	4.36	5	2.26	1.82
5	4.37	5	2.23	1.82
5	4.38	5	2.24	1.81
5	4.39	5	5	1.81
5	5	5	1.83	1.81
5	5	5	1.82	1.81
5	5	5	1.82	1.8
5	4.41	5	1.82	1.8
5	4.42	4.41	1.82	1.8
5	4.42	4.42	1.81	1.79
5	4.43	4.43	1.81	1.79
5	5	4.43	1.8	1.79
5	5	4.44	1.8	1.78
5	5	4.44	1.79	1.78
5	5	4.45	1.79	1.77
5	5	4.46	1.78	1.77
5	5	4.47	1.78	1.76
5	5	4.48	1.77	1.76
5	5	4.5	1.76	1.75
5	5	4.51	1.76	1.75
5	5	5	1.75	1.74
5	5	5	1.74	1.73
5	5	5	1.74	1.73
5	5	1.76	1.73	1.72
5	5	2.06	1.72	1.71
5	5	2.06	1.72	1.71
5	5	2.07	1.71	1.7
5	5	2.08	1.7	1.69
5	5	1.73	1.69	1.68
5	5	5	1.68	1.65
5	5	1.71	1.68	1.63
5	5	2.06	1.67	1.62
1.76	5	1.7	1.66	1.61
5	5	5	1.65	1.6
5	5	5	1.65	1.59
5	5	5	1.64	1.58
5	5	5	1.63	1.57
5	5	1.64	1.58	1.56
5	2.32	5	1.57	1.56
5	5	5	1.56	1.55
5	2.4	5	1.56	1.54
5	5	1.57	1.55	1.53
5	5	1.56	1.54	1.53
5	5	1.56	1.54	1.52
5	5	1.55	1.54	1.52
5	5	1.56	1.55	1.52
5	5	1.56	1.55	1.53
5	5	1.56	1.55	1.53
5	5	1.56	1.56	1.53
5	5	1.57	1.55	1.53
5	2.62	1.57	1.55	1.53
5	5	1.58	1.56	1.53
5	5	5	1.56	1.53
5	5	5	1.57	1.53
5	5	5	5	1.53
5	5	5	5	1.54
5	5	5	1.57	1.55
5	5	5	5	1.61
5	5	5	5	1.55
5	5	4.78	1.57	1.55
5	5	4.78	5	1.55
5	5	5	5	1.55
5	5	5	5	1.56
5	5	5	5	1.56
5	5	5	5	1.56
3.24	5	5	5	1.58
3.23	5	3.81	5	5
3.23	5	5	5	1.57
3.23	5	5	5	1.58
3.23	5	3.83	5	1.58
3.23	5	5	5	1.59
2.75	5	5	5	1.6
2.74	5	5	5	1.6
2.74	5	5	5	5
2.76	3.25	5	5	5
2.75	3.25	5	5	5
2.76	2.97	5	5	1.62
2.76	3.25	5	5	1.62
2.77	3.25	5	5	1.62
2.49	3.25	3.27	5	1.63
2.04	2.78	3.26	5	1.63
2.05	3.25	5	5	1.62
2.05	3.25	5	5	1.61
2.78	3.26	5	5	1.6
2.79	3.26	5	5	1.59
2.8	3.27	5	5	1.58
2.09	3.28	5	5	1.57
2.1	3.29	5	5	1.55
2.11	3.3	5	5	4.1
2.12	3.32	5	5	5
2.14	3.33	5	5	5
2.86	3.33	5	5	1.49
2.17	3.34	5	5	1.47
2.88	3.36	5	5	4.06
2.2	5	5	5	4.05
2.21	3.07	5	5	4.05
2.22	3.07	5	5	4.04
2.24	3.08	5	5	4.03
2.25	3.08	3.08	5	4.02
2.27	3.08	3.09	5	5
2.28	3.08	3.1	5	5
2.3	3.09	3.1	5	5
2.31	3.09	3.11	5	5
2.32	3.11	3.12	5	5
2.34	3.11	5	5	5
2.36	3.15	5	5	5
2.37	3.13	5	5	5
2.39	3.14	5	5	5
2.4	5	5	5	5
2.42	3.16	5	5	5
2.43	3.22	5	5	1.13
2.44	3.17	5	5	5
2.46	3.17	5	5	5
2.47	3.18	5	5	5
2.49	3.17	5	5	5
2.51	3.19	5	5	1.04
2.52	3.16	5	2.97	1.02
2.53	3.18	5	2.96	1
2.56	3.19	5	2.96	0.98
2.57	3.22	5	2.96	0.96
2.58	3.21	5	2.95	0.95
2.59	3.22	5	2.95	0.93
1.48	3.24	5	2.95	0.91
2.62	3.24	5	2.95	0.9
1.5	3.25	3.27	2.95	0.89
2.62	3.26	3.26	5	5
2.62	3.25	3.25	5	5
2.62	3.26	3.25	5	5
2.62	3.26	3.25	5	5
2.62	3.26	3.25	5	5
2.62	2.65	3.26	5	5
2.62	3.25	3.25	5	5
2.62	3.25	3.25	5	5
2.62	3.25	3.25	5	5
2.62	3.25	3.25	5	5
2.62	3.25	3.25	5	5
2.62	2.64	3.25	5	5
2.62	3.25	3.25	5	5
2.62	3.25	3.25	5	5
2.62	2.64	3.25	5	5
2.62	2.64	3.26	5	5
2.62	2.64	3.26	5	5
2.62	2.64	3.26	5	5
2.62	3.25	3.25	5	5
2.62	3.27	3.26	3.27	3.95
2.63	3.25	3.26	3.27	5
2.63	2.67	3.26	3.27	5
2.63	2.64	3.26	3.27	5
1.47	2.64	3.26	3.27	3.29
1.46	2.64	3.27	3.27	5
1.45	2.64	2.66	3.27	3.29
1.44	2.64	3.28	3.27	3.29
1.44	2.64	2.65	3.27	3.28
1.43	2.64	2.65	3.28	5
1.43	2.64	3.26	3.28	5
1.43	2.65	3.26	3.28	5
2.66	2.65	3.27	3.29	3.31
5	1.48	2.66	3.3	3.29
5	2.65	2.65	2.68	3.29
5	2.66	2.66	3.28	3.29
1.6	3.25	2.66	3.28	3.29
1.43	1.45	2.66	3.29	3.29
1.41	1.44	2.66	3.28	3.29
1.41	1.44	2.66	2.67	3.29
1.56	2.68	2.66	2.67	3.29
1.57	5	2.67	2.67	3.3
1.44	1.48	2.67	2.67	2.69
1.41	2.69	1.47	2.67	2.7
1.41	1.6	2.68	2.67	2.69
1.4	1.59	1.46	2.68	2.69
1.4	1.43	1.45	2.68	2.69
1.4	1.42	1.45	2.68	2.7
1.4	1.43	1.45	2.68	3.27
1.4	1.42	1.45	2.69	3.26
1.41	1.57	1.45	2.69	2.7
1.4	1.56	1.44	2.7	2.69
1.4	1.43	1.63	2.71	2.69
1.4	1.42	1.6	2.73	2.69
1.4	1.42	1.63	3.28	2.7
1.41	1.42	1.44	5	2.7
1.41	1.42	1.44	1.47	2.7
1.41	1.42	1.44	2.73	2.7
1.41	1.42	1.43	2.72	2.7
1.41	1.42	1.44	2.72	2.7
1.41	1.42	1.44	5	2.7
1.41	1.42	1.44	5	2.7
1.41	1.51	1.44	2.74	2.7
1.41	1.43	1.44	2.74	2.7
1.41	1.43	1.44	5	2.71
1.41	1.42	1.57	5	1.52
1.41	1.43	1.57	5	1.5
1.42	1.42	1.47	1.48	1.51
1.42	1.42	1.44	5	1.51
1.43	1.42	1.43	1.48	1.48
1.43	1.42	1.44	1.48	1.48
1.43	1.42	1.44	1.48	1.48
1.43	1.42	1.43	1.48	1.48
1.43	1.42	1.43	1.48	1.48
1.43	1.42	1.44	1.48	1.48
1.43	1.42	1.43	1.48	1.48
1.43	1.42	1.43	1.46	1.48
1.43	1.42	1.44	1.48	1.48
1.43	1.43	1.44	1.46	1.48
1.44	1.43	1.44	1.46	1.49
1.45	1.43	1.44	1.46	1.49
1.46	1.44	1.45	1.47	1.49
1.46	1.44	1.45	1.47	1.49
1.45	1.45	1.46	1.48	1.5
1.46	1.45	1.46	1.48	1.5
1.46	1.46	1.46	1.48	1.51
1.47	1.46	1.47	1.5	1.51
1.47	1.47	1.47	1.51	1.52
1.48	1.47	1.48	1.51	1.52
1.48	1.48	1.48	1.52	1.53
1.49	1.48	1.49	1.69	1.53
1.5	1.49	1.5	1.7	1.54
1.5	1.49	1.5	5	1.54
1.51	1.5	1.51	1.73	1.55
1.52	1.51	1.52	5	1.56
1.53	1.52	1.52	1.76	1.56
1.55	1.54	1.55	5	1.58
1.56	1.54	1.56	5	1.59
1.56	1.55	1.56	5	1.59
1.57	1.56	1.57	5	1.6
1.57	1.57	1.57	5	1.61
1.58	1.57	1.6	5	1.62
1.59	1.58	1.59	5	1.62
1.6	1.59	1.59	1.63	1.63
1.6	1.59	1.61	5	1.64
1.61	1.6	1.61	5	1.65
1.61	1.61	1.61	5	1.65
1.62	1.61	1.63	5	1.66
1.63	1.62	1.63	1.66	1.67
1.63	1.63	1.63	5	2.97
1.64	1.63	1.65	5	2.96
1.65	1.64	1.64	5	2.95
1.65	1.65	1.65	5	2.93
1.66	1.65	1.67	5	1.71
1.67	1.66	2.05	5	2.9
1.68	1.67	1.69	5	2.88
1.69	1.67	2.09	5	1.73
1.69	1.68	1.69	5	1.73
1.7	1.69	1.71	5	1.73
1.7	1.69	1.72	5	1.74
1.71	1.7	1.71	5	1.75
1.72	1.71	1.71	5	1.76
1.72	1.71	1.72	2.02	1.76
1.73	1.72	1.73	2.01	1.77
1.74	1.73	1.74	2.01	1.78
1.74	1.74	1.74	2	1.79
1.75	1.74	1.75	2.01	1.79
1.76	1.75	1.76	2.01	1.8
1.77	1.76	1.77	2.01	1.81
1.77	1.77	1.78	2.01	1.82
1.78	1.77	1.78	5	1.82
1.79	1.78	1.79	5	1.83
1.8	1.79	1.8	5	1.84
1.81	1.8	1.81	5	1.85
1.81	1.8	1.81	5	1.85
1.82	1.81	1.82	5	1.86
1.83	1.82	1.83	5	1.87
1.84	1.83	1.83	5	1.88
1.84	1.84	1.84	5	1.89
1.85	1.84	1.85	5	1.9
1.86	1.85	1.86	5	1.91
1.86	1.86	1.87	5	1.91
1.87	1.86	1.87	5	1.92
1.88	1.87	1.88	5	1.92
1.88	1.87	1.88	5	2.05
1.89	1.88	1.89	5	2.05
1.9	1.89	1.89	5	1.94
1.9	1.89	1.9	5	2.03
1.9	1.89	1.9	5	1.95
1.91	1.9	1.91	5	2.04
1.91	1.9	1.91	5	1.96
1.92	1.91	1.92	5	1.96
1.92	1.91	1.92	5	2.02
1.93	1.92	1.92	5	1.97
1.93	1.92	1.93	5	1.97
1.93	1.92	1.94	5	2.01
1.94	1.93	1.97	5	2.02
1.94	1.93	1.97	5	1.99
1.95	1.93	1.97	5	1.99
1.95	1.94	1.96	5	2.34
1.96	1.94	1.95	1.97	1.99
1.96	1.95	1.95	1.97	1.99
1.97	1.96	1.96	1.97	1.99
1.98	1.96	1.96	1.97	1.99
1.99	1.97	1.96	1.98	1.99
5	1.98	1.97	1.98	2.45
5	5	1.97	1.99	2.03
5	5	1.97	1.99	2.44
3.21	2.01	1.98	2.01	2
3.21	2.02	1.98	2.02	2.03
2.86	2.03	1.98	2.01	2.03
5	2.02	1.99	2	2.01
2.88	2.01	1.99	2.01	1.94
5	2.01	1.99	2.01	1.92
5	2	2	2.01	2.01
5	2.02	2	2.01	2
2.03	2.01	2	2.02	1.99
2.02	2.01	2	2.03	1.98
2.03	2.01	2.01	2.03	1.96
2.03	2.01	2.01	2.03	1.95
2.03	2.01	2.02	2.04	1.79
2.03	2.01	2.03	5	1.77
2.03	2.02	2.04	5	1.74
2.03	2.02	2.03	2.06	1.73
2.03	2.02	2.03	2.06	1.72
2.05	2.03	2.04	2.06	1.7
2.03	2.03	2.04	1.91	2
2.04	2.04	2.05	1.9	1.98
2.04	2.05	2.05	1.9	1.97
2.04	2.05	2.05	1.73	1.97
