25.81	29	25.38	26.06	160	243	221	66
25.81	28.94	25.38	26.06	159	246	221	66
25.81	28.81	25.38	26.06	160	247	221	66
25.94	28.19	25.5	26.19	163	249	229	70
25.94	28.13	25.5	26.19	164	249	229	70
25.94	28.13	25.5	26.19	163	249	228	70
25.94	28.06	25.5	26.13	163	249	229	70
25.94	28.13	25.5	26.19	163	248	229	70
25.94	28.25	25.5	26.19	163	247	228	70
25.94	28.25	25.5	26.13	162	247	228	70
25.94	28.38	25.56	26.19	162	248	228	70
25.94	28.19	25.5	26.13	162	247	228	70
25.94	28.19	25.56	26.13	162	247	227	70
25.94	28.25	25.56	26.13	162	249	227	70
25.94	28.38	25.56	26.19	161	249	228	70
25.94	28.25	25.56	26.13	162	249	228	70
25.94	28.19	25.56	26.13	163	249	228	69
25.94	28.13	25.56	26.19	162	246	227	70
25.94	28.25	25.63	26.19	162	249	226	69
25.94	28	25.63	26.19	163	250	226	70
25.94	28	25.63	26.19	163	252	227	70
26	27.94	25.63	26.19	164	251	228	70
25.94	28	25.69	26.25	163	252	221	70
26	28	25.69	26.19	164	252	225	70
25.94	27.94	25.69	26.19	163	247	269	69
26	27.81	25.69	26.19	163	249	267	69
25.94	27.81	25.69	26.19	163	248	267	68
25.94	27.75	25.69	26.19	163	251	266	70
25.94	27.81	25.69	26.19	164	251	267	69
26	27.75	25.69	26.19	163	252	267	70
25.94	27.75	25.69	26.25	164	252	270	70
26	27.88	25.75	26.25	164	253	261	70
26	27.81	25.75	26.25	164	253	272	71
26	27.81	25.75	26.19	165	254	274	72
26	27.88	25.75	26.19	164	253	272	71
26	27.88	25.75	26.25	165	254	272	70
26	27.88	25.81	26.19	164	253	270	70
26	27.94	25.81	26.19	164	252	268	70
26	27.81	25.81	26.19	163	252	268	70
26	27.81	25.81	26.19	164	252	268	70
26	27.75	25.81	26.19	163	252	266	69
26	27.69	25.81	26.19	163	252	267	70
26	27.75	25.81	26.25	164	251	267	70
26	27.75	25.81	26.25	162	247	254	69
26	27.63	25.88	26.25	163	253	268	70
26	27.63	25.88	26.19	164	253	269	70
26	27.63	25.88	26.25	165	254	270	71
26.06	27.56	25.88	26.19	165	254	272	73
26.06	27.56	25.88	26.19	165	254	274	73
26	27.5	25.88	26.31	165	254	280	72
26	27.5	25.88	26.31	165	254	275	70
26	27.38	25.94	26.25	165	254	275	70
26.06	27.44	25.88	26.31	165	254	276	71
26.06	27.5	25.88	26.25	165	254	276	71
26.06	27.44	25.88	26.31	165	254	275	72
26	27.38	25.88	26.31	165	254	278	73
26.06	27.38	25.94	26.25	165	255	278	72
26.06	27.38	25.94	26.31	165	254	278	72
26.06	27.31	25.94	26.25	165	254	250	71
26.06	27.31	25.94	26.31	165	254	275	71
26.06	27.25	25.94	26.25	165	254	276	73
26.06	27.31	25.88	26.31	164	247	279	72
26.06	27.19	25.94	26.31	165	256	278	72
26.06	27.19	25.88	26.31	165	254	278	72
26.06	27.25	25.94	26.25	165	254	276	72
26.06	27.25	25.94	26.25	165	257	279	72
26.06	27.31	25.94	26.31	164	258	279	72
26.06	27.38	25.94	26.31	165	256	279	72
26.06	27.38	25.94	26.31	165	255	279	72
26.06	27.38	25.94	26.31	165	256	277	71
26.06	27.31	25.94	26.25	165	254	276	71
26.06	27.31	25.94	26.25	165	254	277	70
26.06	27.25	25.94	26.31	165	254	275	70
26.06	27.25	25.94	26.31	164	254	276	71
26.06	27.13	25.94	26.25	165	255	277	72
26.13	27.06	26	26.31	164	255	278	71
26.06	27.06	25.94	26.31	165	255	272	72
26.06	27	25.94	26.25	165	255	279	72
26.06	27.06	26	26.31	165	255	277	71
26.06	26.94	26	26.31	164	255	277	71
26.13	27.13	25.94	26.31	164	254	276	70
26.06	27.13	25.94	26.31	164	254	275	71
26.06	27.06	26	26.38	164	254	276	70
26.06	27	26	26.31	165	254	275	70
26.06	27	26	26.31	164	254	274	70
26.13	27.06	26	26.31	165	254	274	71
26.06	27.13	26	26.31	165	256	279	71
26.06	27.06	26	26.25	165	255	275	70
26.13	27.19	26	26.31	164	254	274	70
26.06	27.19	26	26.31	165	254	274	71
26.13	27.19	26	26.31	165	256	277	73
26.13	27.13	26.06	26.31	165	257	280	73
26.13	27.13	26	26.31	165	256	278	72
26.06	27.25	26	26.31	163	255	254	72
26.13	27.19	26	26.25	165	256	273	73
26.13	27.19	26.06	26.25	165	255	277	72
26.13	27.19	26.06	26.25	165	255	278	72
26.13	27.19	26	26.31	165	255	278	73
26.13	27.06	26.06	26.31	165	256	280	73
26.13	27.19	26.06	26.25	165	256	279	72
26.13	27.19	26	26.31	165	256	279	71
26.13	27.19	26	26.31	165	256	276	72
26.13	27.19	26	26.38	165	256	279	72
26.13	27.06	26	26.31	165	256	279	73
26.13	27.06	26	26.31	165	257	279	74
26.13	27.06	26	26.5	165	257	280	73
26.19	27.13	26.06	26.38	165	257	278	73
26.13	27.13	26	26.38	165	256	269	73
26.19	27.06	26	26.38	165	256	280	73
26.13	27.13	26.06	26.38	165	255	275	72
26.13	27.19	26	26.38	165	255	277	72
26.19	27.13	26	26.38	165	255	277	73
26.13	27.06	26.06	26.38	165	255	278	74
26.19	27.19	26.06	26.31	165	255	280	73
26.19	27.31	26	26.38	165	255	278	73
26.19	27.25	26	26.38	164	254	269	74
26.19	27.19	26.06	26.38	163	254	268	74
26.19	27.25	26.06	26.38	164	254	273	73
26.19	27.25	26.06	26.31	163	252	272	74
26.19	27.19	26.06	26.31	163	254	274	74
26.19	27.25	26.06	26.31	164	252	273	74
26.19	27.25	26.06	26.31	163	253	272	74
26.19	27.19	26.06	26.31	164	251	273	74
26.19	27.25	26.06	26.38	163	251	272	74
26.19	27.31	26.06	26.38	164	251	271	73
26.19	27.31	26.06	26.38	164	251	269	70
26.19	27.31	26.06	26.38	164	253	268	70
26.19	27.31	26.13	26.44	163	253	267	70
26.19	27.25	26.13	26.44	163	252	266	70
26.19	27.38	26.13	26.44	162	249	265	70
26.19	27.31	26.13	26.38	161	251	266	70
26.19	27.25	26.13	26.38	158	249	266	70
26.19	27.31	26.13	26.38	160	247	218	59
26.19	27.25	26.13	26.44	19	22	97	60
26.19	27.06	26.13	26.38	19	22	98	59
26.19	26.94	26.13	26.38	19	22	97	60
26.19	26.88	26.06	26.38	19	22	98	60
26.19	26.88	26.06	26.44	20	24	101	62
26.13	26.81	26.13	26.44	19	23	101	61
26.19	26.81	26.06	26.38	19	23	100	61
26.19	26.81	26.06	26.44	19	23	99	60
26.19	26.75	26.06	26.44	19	22	98	59
26.19	26.75	26.06	26.38	18	22	96	59
26.19	26.69	26.06	26.44	18	22	97	59
26.19	26.63	26.06	26.38	18	22	96	59
26.13	26.63	26.06	26.38	18	22	96	59
26.13	26.56	26.06	26.38	18	22	95	59
26.13	26.56	26	26.38	19	22	98	61
26.13	26.56	26	26.38	19	23	99	62
26.06	26.56	26	26.44	19	23	100	62
26.13	26.56	26	26.38	19	23	101	61
26.06	26.56	26	26.44	19	23	100	61
26.13	26.56	26	26.38	19	23	100	60
26.13	26.5	26	26.38	19	22	98	59
26.13	26.5	26	26.38	19	22	98	60
26.06	26.5	26	26.31	19	23	99	61
26.13	26.44	26	26.38	19	23	99	61
26.06	26.44	26	26.38	19	23	99	60
26.06	26.44	26	26.38	18	22	99	59
26.06	26.44	25.94	26.38	18	22	97	60
26.06	26.44	25.94	26.44	18	22	98	59
26.06	26.5	25.94	26.38	18	22	96	59
26.06	26.44	25.94	26.38	18	22	96	59
26.06	26.44	25.94	26.38	18	22	95	59
26.06	26.38	25.94	26.31	18	22	96	60
26.06	26.38	25.94	26.38	18	22	98	60
26.06	26.38	25.88	26.38	19	23	99	60
26.06	26.38	25.88	26.38	19	23	99	61
26.06	26.38	25.88	26.38	19	23	99	61
26.06	26.38	25.88	26.38	19	23	99	61
26.06	26.38	25.88	26.38	18	23	99	60
26.06	26.31	25.88	26.38	18	22	98	59
26.06	26.31	25.88	26.38	18	22	97	59
26.06	26.31	25.88	26.38	18	22	96	58
26.06	26.31	25.88	26.38	17	21	94	57
26	26.31	25.88	26.38	17	21	93	57
26	26.25	25.88	26.38	17	21	92	56
26	26.25	25.88	26.38	17	20	92	56
26.06	26.25	25.88	26.38	17	20	92	56
26	26.25	25.88	26.38	18	22	95	59
26	26.25	25.88	26.38	17	21	95	59
26	26.25	25.88	26.38	17	21	94	58
26	26.19	25.88	26.31	17	21	93	58
26	26.19	25.81	26.31	17	21	95	58
26	26.25	25.88	26.38	17	21	94	58
26	26.19	25.81	26.38	17	21	93	58
26	26.13	25.81	26.38	17	21	94	58
26	26.19	25.88	26.38	17	21	95	59
26	26.19	25.88	26.38	17	21	95	58
26	26.19	25.88	26.38	17	21	93	57
26	26.19	25.88	26.31	17	21	93	57
26	26.13	25.81	26.38	17	21	93	58
26	26.19	25.81	26.31	17	21	94	58
26	26.19	25.81	26.31	16	21	93	57
25.94	26.13	25.81	26.31	17	21	93	57
26	26.13	25.88	26.31	17	21	94	58
25.94	26.13	25.88	26.31	17	21	94	58
26	26.13	25.81	26.38	17	21	95	58
26	26.13	25.81	26.38	16	21	93	57
26	26.13	25.81	26.38	16	21	94	58
25.94	26.13	25.81	26.38	16	20	94	58
26	26.13	25.81	26.31	16	20	93	57
26	26.13	25.81	26.31	16	20	93	57
25.94	26.13	25.81	26.38	16	20	91	56
25.94	26.13	25.81	26.31	16	20	90	55
25.94	26.13	25.81	26.38	15	20	90	54
25.94	26.06	25.81	26.38	15	20	89	54
25.94	26.13	25.81	26.38	15	20	89	54
25.94	26.06	25.81	26.31	15	20	89	54
25.94	26.06	25.75	26.31	15	20	89	54
25.94	26.06	25.75	26.38	15	20	88	54
25.94	26.06	25.81	26.38	15	20	89	54
25.94	26.06	25.75	26.38	15	20	88	54
25.94	26.06	25.75	26.38	14	19	86	53
25.94	26.06	25.75	26.31	14	19	85	52
25.94	26.06	25.75	26.31	14	18	84	51
25.94	26.06	25.81	26.31	14	18	84	51
25.94	26.06	25.75	26.31	14	18	83	51
25.88	26.06	25.75	26.31	14	18	82	51
25.94	26.06	25.75	26.38	14	17	80	49
25.94	26	25.75	26.31	14	18	82	51
25.94	26	25.75	26.31	14	19	85	53
25.94	26	25.75	26.31	14	19	85	53
25.88	26	25.75	26.31	14	19	86	53
25.88	26	25.75	26.38	14	19	86	53
25.88	26	25.75	26.31	14	19	86	54
25.88	26	25.75	26.31	14	19	87	54
25.88	26	25.75	26.31	14	19	85	53
25.88	26	25.75	26.31	14	19	85	53
25.88	26	25.75	26.31	14	18	85	53
25.88	26	25.75	26.31	14	19	85	53
25.88	25.94	25.75	26.31	15	19	87	54
25.88	25.94	25.75	26.38	15	20	90	56
25.81	25.94	25.75	26.31	15	19	89	54
25.88	25.94	25.75	26.31	14	19	88	54
25.88	25.94	25.75	26.31	14	18	85	53
25.88	25.94	25.75	26.31	14	17	83	51
25.88	25.94	25.75	26.31	14	17	81	50
25.88	25.94	25.75	26.31	14	17	80	49
25.88	25.94	25.75	26.31	14	17	80	49
25.88	25.94	25.75	26.31	13	16	79	49
25.88	25.94	25.75	26.31	14	17	80	49
25.88	25.94	25.75	26.31	14	17	80	49
25.81	25.94	25.75	26.31	14	16	80	49
25.88	25.88	25.69	26.31	13	17	80	49
25.81	25.94	25.75	26.31	13	16	79	49
25.81	25.88	25.69	26.31	13	16	79	49
25.88	25.88	25.69	26.31	13	16	78	49
25.81	25.88	25.69	26.38	13	16	78	49
25.88	25.94	25.69	26.38	13	16	78	49
25.81	25.88	25.75	26.31	13	16	79	49
25.81	25.88	25.69	26.38	14	17	80	50
25.88	25.88	25.69	26.31	14	17	81	50
25.81	25.88	25.75	26.31	14	17	81	50
25.81	25.88	25.69	26.38	14	16	80	50
25.81	25.88	25.69	26.31	13	17	80	50
25.81	25.88	25.69	26.38	13	16	80	49
25.81	25.88	25.69	26.31	13	16	80	49
25.88	25.88	25.69	26.31	13	16	80	49
25.81	25.88	25.69	26.31	13	16	80	49
25.81	25.88	25.69	26.31	13	16	79	49
25.81	25.88	25.69	26.31	13	16	79	49
25.81	25.88	25.69	26.31	13	16	80	49
25.81	25.88	25.69	26.38	13	16	79	49
25.81	25.88	25.69	26.31	13	16	79	49
25.81	25.88	25.69	26.31	13	15	78	48
25.81	25.88	25.69	26.25	107	33	77	49
25.81	25.88	25.69	26.31	112	34	76	49
25.81	25.88	25.69	26.31	114	35	77	48
25.88	25.88	25.69	26.31	116	35	77	49
25.88	25.88	25.69	26.31	118	35	79	49
25.88	25.88	25.69	26.31	119	35	76	49
25.88	25.88	25.69	26.25	119	35	74	48
25.88	25.88	25.69	26.31	119	35	73	46
25.88	25.88	25.63	26.31	120	35	72	45
25.88	25.88	25.69	26.25	120	34	71	45
25.88	25.88	25.63	26.31	120	34	71	45
25.88	25.88	25.63	26.25	120	34	71	45
25.88	25.88	25.63	26.38	120	34	70	45
25.94	25.88	25.63	26.31	120	34	70	44
25.94	25.88	25.63	26.31	120	34	70	44
25.94	25.88	25.63	26.31	120	34	70	44
25.88	25.88	25.63	26.31	120	34	70	44
25.94	25.88	25.63	26.31	119	34	70	45
25.94	25.88	25.63	26.38	120	34	68	44
25.88	25.81	25.56	26.31	120	33	67	43
25.94	25.81	25.63	26.31	119	33	68	42
25.94	25.81	25.63	26.38	120	34	69	43
25.94	25.88	25.63	26.31	120	33	69	43
25.94	25.88	25.63	26.31	119	33	67	43
25.94	25.88	25.63	26.31	119	33	67	42
25.94	25.81	25.63	26.31	119	33	65	42
25.94	25.81	25.63	26.31	120	33	65	41
25.94	25.81	25.63	26.25	119	32	64	40
25.94	25.81	25.63	26.31	119	32	65	41
26	25.81	25.63	26.31	119	33	65	41
25.94	25.81	25.63	26.31	119	33	65	41
25.94	25.81	25.63	26.31	119	33	65	41
25.94	25.81	25.63	26.31	119	32	65	40
26	25.88	25.63	26.25	119	33	66	41
26	25.81	25.63	26.31	119	33	67	41
25.94	25.81	25.63	26.25	119	33	67	42
25.94	25.81	25.63	26.25	120	33	68	43
26	25.81	25.63	26.25	119	33	68	43
26	25.81	25.63	26.25	119	33	67	43
26	25.81	25.63	26.31	120	33	67	42
26	25.81	25.63	26.25	120	33	67	42
26	25.81	25.63	26.25	119	33	66	42
26	25.81	25.63	26.31	119	33	66	42
26	25.81	25.63	26.31	119	33	65	42
26	25.81	25.63	26.31	119	33	65	41
26	25.81	25.63	26.31	119	32	65	40
26	25.81	25.63	26.31	119	32	64	40
26	25.81	25.69	26.31	119	32	64	40
26.06	25.81	25.63	26.31	119	32	62	40
26.06	25.81	25.69	26.31	119	31	61	39
26	25.81	25.63	26.25	119	31	61	38
26	25.81	25.63	26.25	119	31	61	38
26	25.81	25.63	26.25	119	31	60	38
26.06	25.81	25.69	26.31	119	31	59	38
26	25.81	25.63	26.25	119	31	59	37
26	25.81	25.63	26.25	119	31	58	36
26	25.75	25.63	26.31	119	30	57	36
26.06	25.75	25.63	26.31	118	30	57	35
26.06	25.75	25.56	26.31	119	30	56	35
26	25.75	25.63	26.38	119	30	55	35
26	25.75	25.56	26.31	119	30	55	35
26	25.81	25.63	26.31	119	30	55	35
26	25.81	25.56	26.31	118	30	54	35
26	25.81	25.56	26.31	118	29	54	34
26	25.81	25.63	26.31	119	29	54	34
26	25.75	25.56	26.31	119	29	54	34
26	25.81	25.56	26.31	119	29	54	34
26.06	25.81	25.56	26.31	119	29	54	34
26	25.75	25.56	26.31	119	29	54	34
26	25.81	25.56	26.25	119	29	54	34
26.06	25.75	25.63	26.31	119	29	54	33
26.06	25.75	25.63	26.25	119	29	53	33
26.06	25.75	25.56	26.31	119	29	53	32
26	25.75	25.56	26.38	119	29	53	32
26.06	25.75	25.63	26.31	118	29	53	32
26.06	25.75	25.56	26.31	119	29	52	31
26.06	25.75	25.56	26.25	118	29	52	31
26.06	25.75	25.56	26.31	118	29	51	30
26.06	25.75	25.56	26.31	118	29	51	30
26.06	25.75	25.56	26.31	119	29	51	30
26.06	25.75	25.56	26.38	119	29	50	29
26.06	25.75	25.56	26.31	118	29	50	29
26.06	25.75	25.56	26.31	118	28	49	29
26.06	25.75	25.56	26.38	118	28	49	29
26.06	25.75	25.56	26.31	117	28	49	29
26.06	25.75	25.56	26.31	118	28	50	28
26.06	25.75	25.56	26.31	118	28	50	28
26.06	25.75	25.56	26.31	118	28	50	28
26.06	25.75	25.56	26.38	117	28	50	28
26.06	25.75	25.56	26.38	118	28	49	28
26.06	25.75	25.56	26.44	118	28	49	28
26	25.75	25.56	26.31	117	28	49	28
26.06	25.75	25.56	26.31	117	28	48	28
26.06	25.75	25.56	26.31	117	28	47	28
26.06	25.75	25.56	26.31	118	27	46	27
26.06	25.75	25.63	26.31	117	27	46	27
26.06	25.75	25.56	26.31	117	27	45	27
26.06	25.69	25.63	26.31	117	27	45	26
26.13	25.75	25.56	26.31	117	27	45	26
26.06	25.75	25.56	26.31	116	27	45	26
26.06	25.75	25.56	26.31	116	27	45	26
26.06	25.75	25.56	26.31	117	27	45	26
26.06	25.75	25.56	26.31	116	27	45	26
26.06	25.75	25.56	26.31	117	26	44	26
26.06	25.75	25.56	26.31	116	26	44	25
26.06	25.75	25.56	26.38	116	26	43	25
26.06	25.69	25.56	26.31	117	26	43	24
26.06	25.75	25.56	26.31	116	26	43	24
26.06	25.75	25.56	26.31	116	26	42	24
26.06	25.75	25.63	26.25	116	26	41	24
26.06	25.75	25.63	26.31	116	26	40	24
26.06	25.75	25.56	26.31	115	25	40	23
26.06	25.75	25.56	26.38	115	25	40	23
26.13	25.75	25.56	26.25	116	25	40	23
26.06	25.75	25.56	26.31	115	25	39	22
26.13	25.69	25.56	26.31	116	25	39	22
26.13	25.75	25.56	26.31	115	25	39	22
26.13	25.75	25.56	26.31	115	25	38	22
26.06	25.75	25.56	26.31	115	25	38	21
26.13	25.75	25.56	26.38	115	25	38	21
26.13	25.69	25.56	26.31	115	25	38	21
